Feature ID	Taxon	Confidence
bed1cb714a4990898853b1df3b2a2d0f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9774515941083902
12668a3076516581515d8bdfc511c883	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.768965666373448
ecf3ef42d9583956692e4070afcfd678	k__Bacteria; p__Firmicutes; c__Clostridia	0.712955460011102
c9dccd7abf6e4d2ebe5349fcbf2304b0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.923264690300608
c6be14c8a611aacb7ce780ea45a110bb	k__Bacteria	0.9992644622472302
fd9e07bc8089711de1c7f44e16eb2c1b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.7681912940017159
f912305f5fe657990cab6201af79de21	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.856614498199797
8cb9855fe562a66006e64f8055fad038	k__Bacteria	0.9988786851221482
dc6d5195d9e36b4315574b4745d234dd	k__Bacteria; p__Firmicutes; c__Clostridia	0.716272375149241
182c81c1b89320b511e296e8b4b9cd0d	k__Bacteria; p__Firmicutes; c__Clostridia	0.709785460692236
072275cdc822f66d50e3c1927d8d2f99	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9511438351589416
e740795ca5f03e309dbcf455bd9283fb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum	0.793001040464986
bea6ab12095344b8283477f71e073f73	k__Bacteria	0.9988863808996682
45b1832efd99ea9a6501e70e9b0da878	k__Bacteria; p__Firmicutes	0.7046417972075532
b895c4ec3c0bdd8bec85627cc1c58a46	k__Bacteria; p__Firmicutes; c__Clostridia	0.768902947228706
4e5c5c1a052e86483331efddf5c36f16	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.8527684922867015
bed6380ed86fdaa399d60c120cbc71b7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9942458051432719
325d60806bd67ea6128945258cc19f7b	k__Bacteria	0.9995167096622068
e26893a24f2f184048015a6c887b144f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0.9998356561868736
9f195def86234cd042292458281fcff1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__	0.9998733127435875
14facff2b6685f0351b8e9cbb350299c	k__Bacteria	0.9990196629999415
9a75bf5d8c2f320b5626b758d7a5ec4b	k__Bacteria	0.9987935357591384
f561237b22f8c43296088f6fcae942e4	k__Bacteria; p__Chloroflexi; c__Anaerolineae	0.7709794592186191
4a2fa4c0624d6fb54c4efd64a00a4e95	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.725720609269873
793eb1188396b27c552f133390c6fcb6	k__Bacteria	0.9987340017195595
78433659761de1debe5c7b95df9a603c	k__Bacteria; p__Firmicutes	0.7023255709194793
d4844f4ddd37548489f30d6a735558a5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0.9596594076430642
5f321a6747bca79e86c92beccfa7a64b	k__Bacteria	0.9995703178364035
8cf8b292bc958811dce1492ced4e3f0e	k__Bacteria; p__WS6; c__SC72; o__WCHB1-15; f__; g__; s__	0.7988801219078749
7a34bb146ac3c989efa5e38ced3ce139	k__Bacteria	0.9984891003174928
12fd0ba90ed6a471f151f7b3dba795d1	k__Bacteria; p__TM7; c__TM7-3; o__CW040	0.8404343292743279
48a7ca7ed9785c1b1ad60099c557db8e	k__Bacteria; p__Firmicutes	0.7169465888281161
838025ee563ad0f5f7a3056a59e1af4c	k__Bacteria	0.9975673884268308
10c268868dba8689b4cfe3a4b3ee404f	k__Bacteria	0.9985069039753847
f166b93e3546d20ac871c2634f9cd383	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Thermovirgaceae; g__; s__	0.9996041975770005
